"fullname","discipline","category","Age","country","rank"
"Iziar Martínez Almendros","lead","Women",16,"ESP",47
"Jachym Cink","lead","Men",18,"CZE",62
"Jachym Cink","lead","Men",18,"CZE",62
"Jachym Cink","lead","Men",18,"CZE",62
"Jack MacDougall","lead","Men",17,"GBR",40
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","boulder","Men",32,"AUT",3
"Jakob Schubert","lead","Men",31,"AUT",1
"Jakob Schubert","lead","Men",31,"AUT",1
"Jakob Schubert","lead","Men",31,"AUT",1
"Jakub Fábric","boulder","Men",18,"SVK",95
"Jakub Fábric","lead","Men",18,"SVK",70
"Jakub Jodlowski","boulder","Men",34,"POL",86
"Jakub Zietek","boulder","Men",20,"POL",72
"Jakub Zietek","boulder","Men",20,"POL",72
"Jakub Zietek","boulder","Men",20,"POL",72
"Jakub Zietek","lead","Men",20,"POL",47
"Jakub Zietek","lead","Men",20,"POL",47
"Jakub Zietek","lead","Men",20,"POL",47
"Jakub Zietek","lead","Men",20,"POL",47
"Jakub Zietek","lead","Men",20,"POL",47
"Jakub Zietek","lead","Men",20,"POL",47
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"James Pope","lead","Men",24,"GBR",16
"Jan Hojer","boulder","Men",29,"DEU",19
"Jan Hojer","boulder","Men",29,"DEU",19
"Jan Hojer","boulder","Men",29,"DEU",19
"Jan Hojer","boulder","Men",29,"DEU",19
"Jan Hojer","boulder","Men",29,"DEU",19
"Jan Hojer","combined","Men",29,"DEU",4
"Jan Hojer","lead","Men",29,"DEU",32
"Jan Hojer","lead","Men",29,"DEU",32
"Jan Hojer","speed","Men",29,"DEU",25
"Jan Hojer","speed","Men",29,"DEU",25
"Jan Kriz","speed","Men",25,"CZE",17
"Jan Kriz","speed","Men",25,"CZE",17
"Jan Kriz","speed","Men",25,"CZE",17
"Jan Kriz","speed","Men",25,"CZE",17
"Jan Kriz","speed","Men",25,"CZE",17
"Jan Vopat","lead","Men",18,"CZE",65
"Jan Vopat","lead","Men",18,"CZE",65
"Jan-Luca Posch","boulder","Men",24,"AUT",7
"Jan-Luca Posch","boulder","Men",24,"AUT",7
"Jan-Luca Posch","boulder","Men",24,"AUT",7
"Jan-Luca Posch","boulder","Men",24,"AUT",7
"Jan-Luca Posch","boulder","Men",24,"AUT",7
"Jan-Luca Posch","lead","Men",24,"AUT",37
"Jana Rauth","lead","Women",19,"AUT",43
"Janja Garnbret","boulder","Women",22,"SVN",1
"Janja Garnbret","boulder","Women",22,"SVN",1
"Janja Garnbret","boulder","Women",22,"SVN",1
"Janja Garnbret","boulder","Women",22,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","lead","Women",23,"SVN",1
"Janja Garnbret","speed","Women",22,"SVN",13
"Janja Garnbret","speed","Women",22,"SVN",13
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","boulder","Women",28,"GBR",19
"Jennifer Wood","lead","Women",28,"GBR",42
"Jennifer Wood","lead","Women",28,"GBR",42
"Jennifer Wood","lead","Women",28,"GBR",42
"Jennifer Wood","lead","Women",28,"GBR",42
"Jennifer Wood","lead","Women",28,"GBR",42
"Jeremy Bonder","lead","Men",31,"FRA",23
"Jeremy Bonder","lead","Men",31,"FRA",23
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jernej Kruder","boulder","Men",31,"SVN",7
"Jesse Grupper","boulder","Men",25,"USA",27
"Jesse Grupper","boulder","Men",25,"USA",27
"Jesse Grupper","boulder","Men",25,"USA",27
"Jesse Grupper","boulder","Men",25,"USA",27
"Jesse Grupper","boulder","Men",25,"USA",27
"Jesse Grupper","boulder&lead","Men",25,"USA",16
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jesse Grupper","lead","Men",25,"USA",1
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","boulder","Women",26,"AUT",4
"Jessica Pilz","combined","Women",25,"AUT",1
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","lead","Women",26,"AUT",4
"Jessica Pilz","speed","Women",25,"AUT",24
"JIANGUO LONG","speed","Men",19,"CHN",1
"JIANGUO LONG","speed","Men",19,"CHN",1
"JIANGUO LONG","speed","Men",19,"CHN",1
"JIANGUO LONG","speed","Men",19,"CHN",1
"JIHWAN JU","speed","Men",21,"KOR",38
"Jihwan PARK","lead","Men",33,"KOR",36
"JIHYEON LIM","boulder","Women",16,"KOR",51
"Jim Zeimes","boulder","Men",18,"LUX",89
"Jim Zeimes","boulder","Men",18,"LUX",89
"Jimin JEONG","speed","Women",18,"KOR",7
"Jimin JEONG","speed","Women",18,"KOR",7
"Jimin JEONG","speed","Women",18,"KOR",7
"Jimin JEONG","speed","Women",18,"KOR",7
"Jimin JEONG","speed","Women",18,"KOR",7
"JINBAO LONG","speed","Men",22,"CHN",1
"JINBAO LONG","speed","Men",22,"CHN",1
"JINBAO LONG","speed","Men",22,"CHN",1
"JINBAO LONG","speed","Men",22,"CHN",1
"JINBIN HUANG","boulder","Men",17,"CHN",81
"JINBIN HUANG","lead","Men",17,"CHN",62
"JINBIN HUANG","lead","Men",17,"CHN",62
"JINBIN HUANG","lead","Men",17,"CHN",62
"JINBIN HUANG","lead","Men",17,"CHN",62
"Joanna Neame","lead","Women",23,"GBR",37
"Joanna Neame","lead","Women",23,"GBR",37
"Joanna Neame","lead","Women",23,"GBR",37
"Joanna Neame","lead","Women",23,"GBR",37
"Joanna Neame","lead","Women",23,"GBR",37
"Joaquin Piriz","boulder","Men",21,"ARG",89
"Joaquin Piriz","boulder","Men",21,"ARG",89
"Joaquin Piriz","lead","Men",21,"ARG",109
"Joaquin Urrutia","lead","Men",16,"CHL",72
"Joaquin Urrutia","lead","Men",16,"CHL",72
"Joaquin Urrutia","lead","Men",16,"CHL",72
"Joe Goodacre","boulder","Men",21,"USA",37
"Joe Goodacre","boulder","Men",21,"USA",37
"Joe Goodacre","boulder","Men",21,"USA",37
"Joe Goodacre","lead","Men",21,"USA",28
"Joe Goodacre","lead","Men",21,"USA",28
"Joe Goodacre","lead","Men",21,"USA",28
"Joe Goodacre","lead","Men",21,"USA",28
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Joe Goodacre","speed","Men",21,"USA",16
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Färber","boulder","Women",23,"AUT",6
"Johanna Sörbom","boulder","Women",27,"SWE",71
"Johannes Egger","boulder","Men",19,"ITA",77
"Johannes Hofherr","lead","Men",20,"AUT",33
"Johannes Hofherr","lead","Men",20,"AUT",33
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"John Brosler","speed","Men",25,"USA",4
"Jonas Brandenburger","lead","Men",20,"DEU",44
"Jonas Brandenburger","lead","Men",20,"DEU",44
"Jonas Leffeck","boulder","Men",29,"BRA",95
"Jonas Leffeck","lead","Men",29,"BRA",88
"Jonas Utelli","boulder","Men",19,"CHE",87
"Jonas Utelli","lead","Men",19,"CHE",9
"Jonas Utelli","lead","Men",19,"CHE",9
"Jonas Utelli","lead","Men",19,"CHE",9
"Jonas Utelli","lead","Men",19,"CHE",9
"Jonas Utelli","lead","Men",19,"CHE",9
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","boulder","Men",26,"KOR",4
"Jongwon CHON","lead","Men",25,"KOR",32
"Jongwon CHON","lead","Men",25,"KOR",32
"Jongwon CHON","lead","Men",25,"KOR",32
"Jongwon CHON","lead","Men",25,"KOR",32
"Jongwon CHON","lead","Men",25,"KOR",32
"Jorg Verhoeven","lead","Men",36,"NLD",15
"Jorg Verhoeven","lead","Men",36,"NLD",15
"Jorge Loredo Duran","boulder","Men",24,"MEX",70
"Joris Leipus","boulder","Men",22,"LTU",73
"Joris Leipus","boulder","Men",22,"LTU",73
"Joris Leipus","boulder","Men",22,"LTU",73
"Joris Leipus","boulder","Men",22,"LTU",73
"Joris Leipus","boulder","Men",22,"LTU",73
"Jorja Rangi","speed","Women",20,"NZL",36
"José Alejandro Sauceda Rodríguez","boulder","Men",25,"MEX",67
"José Alejandro Sauceda Rodríguez","boulder","Men",25,"MEX",67
"José Alejandro Sauceda Rodríguez","lead","Men",25,"MEX",82
"José Alejandro Sauceda Rodríguez","lead","Men",25,"MEX",82
"José Alejandro Sauceda Rodríguez","lead","Men",25,"MEX",82
"Joshua Bruyns","boulder","Men",18,"ZAF",96
"Joshua Bruyns","boulder","Men",18,"ZAF",96
"Joshua Bruyns","combined","Men",18,"ZAF",14
"Joshua Bruyns","lead","Men",18,"ZAF",61
"Joshua Bruyns","lead","Men",18,"ZAF",61
"Joshua Bruyns","lead","Men",18,"ZAF",61
"Joshua Bruyns","lead","Men",18,"ZAF",61
"Joshua Bruyns","speed","Men",18,"ZAF",28
"Joshua Bruyns","speed","Men",18,"ZAF",28
"Joshua Bruyns","speed","Men",18,"ZAF",28
"Joshua Bruyns","speed","Men",18,"ZAF",28
"Joshua FOURTEAU","lead","Men",19,"FRA",23
"Joshua Mennell","lead","Men",18,"AUS",77
"Joshua Mennell","lead","Men",18,"AUS",77
"Juan Martin Peña","speed","Men",21,"ECU",35
"Jules Marchaland","lead","Men",21,"FRA",13
"Jules Marchaland","lead","Men",21,"FRA",13
"Jules Marchaland","lead","Men",21,"FRA",13
"Julia Chanourdie","boulder","Women",25,"FRA",18
"Julia Chanourdie","boulder","Women",25,"FRA",18
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","lead","Women",26,"FRA",6
"Julia Chanourdie","speed","Women",26,"FRA",27
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","lead","Women",17,"USA",25
"Julia Duffy","speed","Women",18,"USA",19
"Julia Duffy","speed","Women",18,"USA",19
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Fiser","lead","Women",24,"AUT",13
"Julia Koch","speed","Women",22,"DEU",17
"Julia Koch","speed","Women",22,"DEU",17
"Julia Koch","speed","Women",22,"DEU",17
"Julia Koch","speed","Women",22,"DEU",17
"Julia Koch","speed","Women",22,"DEU",17
"Julian Ronan David","speed","Men",17,"NZL",44
"Julian Wimmer","lead","Men",16,"AUT",41
"Julian Wimmer","lead","Men",16,"AUT",41
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","boulder","Men",21,"CHE",31
"Julien Clémence","lead","Men",20,"CHE",49
"Julien Clémence","lead","Men",20,"CHE",49
"Julien Clémence","lead","Men",20,"CHE",49
"Julien Clémence","lead","Men",20,"CHE",49
"Julien Clémence","lead","Men",20,"CHE",49
"Julien Clémence","lead","Men",20,"CHE",49
"Julija Kruder","boulder","Women",25,"SVN",17
"Julija Kruder","boulder","Women",25,"SVN",17
"Julija Kruder","boulder","Women",25,"SVN",17
"Julija Kruder","boulder","Women",25,"SVN",17
"Julija Kruder","boulder","Women",25,"SVN",17
"Jun YASUKAWA","speed","Men",19,"JPN",6
"Jun YASUKAWA","speed","Men",19,"JPN",6
"Jun YASUKAWA","speed","Men",19,"JPN",6
"Jun YASUKAWA","speed","Men",19,"JPN",6
"Jun YASUKAWA","speed","Men",19,"JPN",6
"Ka-chun Yau","boulder","Men",30,"HKG",75
"Ka-chun Yau","boulder","Men",30,"HKG",75
"Ka-chun Yau","boulder&lead","Men",30,"HKG",37
"Ka-chun Yau","lead","Men",30,"HKG",35
"Ka-chun Yau","lead","Men",30,"HKG",35
"Kai Harada","boulder","Men",22,"JPN",13
"Kai Harada","boulder","Men",22,"JPN",13
"Kai Harada","lead","Men",22,"JPN",24
"Kai Harada","speed","Men",22,"JPN",34
"Karin HAYASHI","speed","Women",17,"JPN",10
"Karin HAYASHI","speed","Women",17,"JPN",10
"Karin HAYASHI","speed","Women",17,"JPN",10
"Karin HAYASHI","speed","Women",17,"JPN",10
"Karin HAYASHI","speed","Women",17,"JPN",10
"Karin HAYASHI","speed","Women",17,"JPN",10
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Käthe Atkins","lead","Women",21,"DEU",14
"Katherine Choong","lead","Women",30,"CHE",42
"Katherine Choong","lead","Women",30,"CHE",42
"Kathrine Elsig Jensen","boulder","Women",25,"DNK",47
"Kathrine Elsig Jensen","boulder","Women",25,"DNK",47
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","boulder","Women",26,"SVN",6
"Katja Debevec","lead","Women",26,"SVN",18
"Katja Debevec","lead","Women",26,"SVN",18
"Katrin Amann","boulder","Women",26,"SWE",63
"Katrin Amann","lead","Women",26,"SWE",66
"Katrine Vandet Salling","boulder","Women",27,"DNK",34
"Katrine Vandet Salling","boulder","Women",27,"DNK",34
"Katrine Vandet Salling","boulder","Women",27,"DNK",34
"Katrine Vandet Salling","boulder","Women",27,"DNK",34
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Dohi","boulder","Men",22,"JPN",6
"Keita Watabe","boulder","Men",28,"JPN",25
"Keita Watabe","boulder","Men",28,"JPN",25
"Kento YAMAGUCHI","boulder","Men",20,"JPN",17
"Kento YAMAGUCHI","boulder","Men",20,"JPN",17
"Kento YAMAGUCHI","boulder","Men",20,"JPN",17
"Kento YAMAGUCHI","boulder","Men",20,"JPN",17
"Kento YAMAGUCHI","boulder","Men",20,"JPN",17
"Kevin Heiniger","boulder","Men",28,"CHE",62
"Kevin Heiniger","boulder","Men",28,"CHE",62
"Kevin Heiniger","boulder","Men",28,"CHE",62
"Kibeom KWON","lead","Men",15,"KOR",61
"Kieran Forrest","lead","Men",22,"GBR",41
"Kim Marschner","boulder","Men",24,"DEU",55
"Kim Marschner","lead","Men",23,"DEU",44
"Kindar McNamee","lead","Men",20,"CAN",53
"Kindar McNamee","lead","Men",20,"CAN",53
"Kindar McNamee","lead","Men",20,"CAN",53
"Kindar McNamee","lead","Men",20,"CAN",53
"Kindar McNamee","lead","Men",20,"CAN",53
"Kintana Iltis","lead","Women",18,"FRA",45
"Kipras Baltrunas","boulder","Men",29,"LTU",51
"Kipras Baltrunas","boulder","Men",29,"LTU",51
"Kipras Baltrunas","boulder","Men",29,"LTU",51
"Kipras Baltrunas","lead","Men",29,"LTU",63
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"KIROMAL KATIBIN","speed","Men",22,"IDN",1
"Kobra Lakzaiifar","speed","Women",29,"IRN",34
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder","Men",30,"JPN",1
"Kokoro Fujii","boulder&lead","Men",30,"JPN",3
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kokoro Fujii","lead","Men",30,"JPN",9
"Kostiantyn Pavlenko","boulder","Men",23,"UKR",85
"Kostiantyn Pavlenko","combined","Men",23,"UKR",6
"Kostiantyn Pavlenko","lead","Men",23,"UKR",89
"Kostiantyn Pavlenko","speed","Men",23,"UKR",14
"Kostiantyn Pavlenko","speed","Men",23,"UKR",14
"Kostiantyn Pavlenko","speed","Men",23,"UKR",14
"Kostiantyn Pavlenko","speed","Men",23,"UKR",14
"Kostiantyn Pavlenko","speed","Men",23,"UKR",14
"Kseniia Petrova","speed","Women",23,"RUS",35
"Kseniia ZAKHAROVA","boulder","Women",16,"UKR",65
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder","Women",18,"USA",11
"Kylie Cullen","boulder&lead","Women",18,"USA",20
"Kylie Cullen","lead","Women",17,"USA",28
"Kylie Cullen","lead","Women",17,"USA",28
"Kylie Cullen","lead","Women",17,"USA",28
"Kylie Cullen","lead","Women",17,"USA",28
"Kylie Cullen","lead","Women",17,"USA",28
"Kyra Condie","boulder","Women",25,"USA",8
"Kyra Condie","boulder","Women",25,"USA",8
"Kyra Condie","boulder","Women",25,"USA",8
"Kyra Condie","boulder","Women",25,"USA",8
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","lead","Women",26,"USA",11
"Kyra Condie","speed","Women",26,"USA",14
"Kyra Condie","speed","Women",26,"USA",14
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lana Skusek","lead","Women",21,"SVN",7
"Lasse von Freier","boulder","Men",20,"DEU",59
"Lasse von Freier","boulder","Men",20,"DEU",59
"Laura Loikas","boulder","Women",20,"FIN",41
"Laura Loikas","boulder","Women",20,"FIN",41
"Laura Loikas","boulder","Women",20,"FIN",41
"Laura Loikas","boulder","Women",20,"FIN",41
"Laura Loikas","boulder","Women",20,"FIN",41
"Laura Loikas","lead","Women",20,"FIN",61
"Laura Loikas","lead","Women",20,"FIN",61
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","boulder","Women",21,"ITA",9
"Laura Rogora","lead","Women",21,"ITA",1
"Laura Rogora","lead","Women",21,"ITA",1
"Laura Rogora","lead","Women",21,"ITA",1
"Laura Rogora","lead","Women",21,"ITA",1
"Laura Rogora","lead","Women",21,"ITA",1
